 do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 1444412966851 ;SP ;BARRETOS ;JARDIM MARIA CAPUTI ;RUA  ANTONIO MILEO POLONGAMENTO DA UA, N. 100, UNID QDF LT8 ;418.000,00;418.000,00;0.00;Casa, 0.00 de área total, 179.80 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412966851
 8444424543444 ;SP ;BARRETOS ;JARDIM MARIA CAPUTI ;AVENIDA JMC  JOSE FEREIRA, N. 13, LT 19 QD B ;136.000,00;136.000,00;0.00;Casa, 0.00 de área total, 36.50 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424543444
 8787706338638 ;SP ;BARRETOS ;SAN DIEGO ;AVENIDA SD 33  HELITON CHAGAS LOBO VIANA, N. 665, LT 17 QD J ;128.459,20;124.000,00;0.00;Casa, 0.00 de área total, 45.47 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706338638
 8444425825931 ;SP ;BARRETOS ;SAO FRANCISCO ;AVENIDA SF3, N. 0, P19 QD 22 ;160.000,00;75.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 160.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425825931
 8444425826148 ;SP ;BARRETOS ;JARDIM ANASTACIO ;RUA JAN 12  AMELIA DE JESUS VIEIRA, N. SN, LT 13 QD E ;170.000,00;76.130,09;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425826148
 8444426421060 ;SP ;BARRINHA ;LOT JARDIM COLORADO ;RUA MARIA VALDETE LOPES MACEDO, N. 710, LT 01  QD 10 ;162.000,00;162.000,00;0.00;Casa, 0.00 de área total, 50.29 de área privativa, 118.87 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426421060
 8444415822654 ;SP ;BARRINHA ;CENTRO ;RUA GERALDO BELARMINO, N. 606, Apto 2, 0 ;137.000,00;137.000,00;0.00;Apartamento, 0.00 de área total, 58.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415822654
 1444410772871 ;SP ;BARUERI ;VILA IRACEMABELVAL ;ESTRADA DAS NACOES, N. 411, Apto 307, BL BRASIL ;315.000,00;315.000,00;0.00;Apartamento, 0.00 de área total, 60.23 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410772871
 1555530784119 ;SP ;BARUERI ;CENTRO ;AVENIDA  HENRIQUET MENDES GUERRA, N. 1330, Apto 81, TORRE ACACIA 22 SUBCONDSETOR 2 ;303.000,00;303.000,00;0.00;Apartamento, 0.00 de área total, 51.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530784119
 1555518883102 ;SP ;BARUERI ;JARDIM TUPANCI ;RUA MARTE, N. 429, Apto 52, BL 13  5 PAV ;299.000,00;299.000,00;0.00;Apartamento, 0.00 de área total, 60.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555518883102
 10170791 ;SP ;BARUERI ;SITIO TAMBORE ALPHAVILLE ;AVENIDA SAGITÁRIO, N. 138, ST A, TORRE 01, SL 613A ;671.000,00;635.000,00;0.00;Sala, 0.00 de área total, 85.61 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170791
 10171969 ;SP ;BARUERI ;JARDIM TUPANCI ;RUA MERCURIO, N. 35, QD J, LT 01-B ;750.000,00;700.000,00;0.00;Casa, 0.00 de área total, 168.50 de área privativa, 125.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171969
 1555539473337 ;SP ;BATATAIS ;CENTRO ;AVENIDA DR CHIQUINHO ARANTES, N. 512, . ;670.000,00;670.000,00;0.00;Casa, 0.00 de área total, 276.00 de área privativa, 624.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555539473337
 8444420143190 ;SP ;BAURU ;PARQUE ROOSEVELT ;ALAMEDA SOCRATES N 0 PLT 10 QD R, N. 0, QUADRA R ;68.004,00;120.000,00;43.33;Terreno, 0.00 de área total, 0.00 de área privativa, 210.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420143190
 8444402513100 ;SP ;BAURU ;JARDIM VANIA MARIA ;RUA JOSE GIMENES CAMPANHA, N. 335, LT 16 QD 32 ;133.800,00;223.000,00;40.00;Casa, 0.00 de área total, 69.60 de área privativa, 137.50 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402513100
 10146929 ;SP ;BAURU ;VILA AVIACAO ;RUA RAJA GEBARA, N. 1 - 55, Apto 92, BL A, COND PORTAL DO SOL ;442.000,00;680.000,00;35.00;Apartamento, 0.00 de área total, 123.67 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, 3 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10146929
 8444420621220 ;SP ;BAURU ;CHACARAS CORNELIA ;RUA FUMIO YAMASHITA, N. 151 ;42.900,00;66.000,00;35.00;Casa, 0.00 de área total, 48.70 de área privativa, 180.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420621220
 8444416351078 ;SP ;BAURU ;TANGARAS ;RUA GALIANO DE MARTINO, N. 534, LT 02 E 03 QD B ;95.900,00;137.000,00;30.00;Casa, 0.00 de área total, 38.33 de área privativa, 150.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416351078
 8444405618167 ;SP ;BAURU ;VILA INDUSTRIAL ;RUA BENTO DUARTE DE SOUZA QUADRA N 6-80, N. 680, JQUADRA 71 ;95.200,00;136.000,00;30.00;Casa, 0.00 de área total, 40.32 de área privativa, 175.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405618167
 10158419 ;SP ;BAURU ;VILA CARDIA ;RUA GENERAL MARCONDES SALGADO, Nº 19-26 e 19-28 ;406.392,00;560.000,00;27.43;Comercial, 0.00 de área total, 249.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10158419
 8787704768287 ;SP ;BAURU ;JARDIM IMPERIAL ;AVENIDA JOSE VICENTE AIELLO AVENIDA, N. 13129, Apto 103, BL 22 ;138.949,27;156.000,00;10.93;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704768287
 8444425397840 ;SP ;BAURU ;JARDIM ESTRELA DALVA ;RUA BENEDITA CARDOSO MADUREIRA ANTIGA RUA PROJETAD, N. 7125, Apto 305, BL 10 ;166.600,00;166.600,00;0.00;Apartamento, 0.00 de área total, 47.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425397840
 8555538722609 ;SP ;BAURU ;PARQUE BELLAGIO ;RUA BENEDITA CARDOSO MADUREIRA, N. 7125, Apto 508, BL 08 ;161.954,10;161.954,10;0.00;Apartamento, 0.00 de área total, 46.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538722609
 8787710857571 ;SP ;BAURU ;NUCLEO RESIDENCIAL PRESIDENTE GEISEL ;RUA DOS CAJAZEIROS, N. 115, Apto 301, BL 3 ;168.000,00;168.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710857571
 8444416914889 ;SP ;BAURU ;VILA AIMORES ;RUA RIO IVINHEMA, N. SN, PARTE DO LT 8 QD D QUARTEIRAO 2 ;154.000,00;154.000,00;0.00;Casa, 0.00 de área total, 42.19 de área privativa, 154.00 de área do terreno,  1 qto(s), WC, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416914889
 8444423668715 ;SP ;BAURU ;QUINTA DA BELA OLINDA ;RUA CARMEN SILVIA RODRIGUES BAPTISTELLA, N. 3192, LT 33 QD17B ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 28.96 de área privativa, 260.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423668715
 8444425514022 ;SP ;BAURU ;PARQUE JARAGUA ;RUA PEDRO ALVARES MANSERA, N. 6 30, LT 25 B QD 78 ;110.000,00;110.000,00;0.00;Casa, 0.00 de área total, 26.42 de área privativa, 125.00 de área do terreno,  1 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425514022
 8444422289109 ;SP ;BAURU ;TANGARAS ;RUA ELVIRA QUEDAS DE OLIVEIRA, N. SN, QRT  2 PARTE CH 43 ;123.000,00;123.000,00;0.00;Casa, 0.00 de área total, 25.03 de área privativa, 189.90 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422289109
 8787708185472 ;SP ;BAURU ;JARDIM ALVORADA ;RUA OLAVO MOURA QUADRA, N. 10, Apto 401, BL 03  4 PAV ;187.000,00;187.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708185472
 8787708772360 ;SP ;BAURU ;JARDIM MARIA CELIA ;RUA JOSE GONZALES, N. 355, Apto 503, BL 05, VG 99 ;191.964,03;191.964,03;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708772360
 1555527439678 ;SP ;BAURU ;VILA CARDIA ;RUA MINAS GERAIS QUADRA, N. 550, Apto 406, BL 6 ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 80.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555527439678
 8444415180806 ;SP ;BAURU ;VILA ROCHA ;RUA ORY PINHEIRO BRISOLA QUADRA, N. 11112, LT J QD 02 QUARTEIRAO 11 ;165.000,00;165.000,00;0.00;Casa, 0.00 de área total, 30.00 de área privativa, 183.34 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415180806
 8444416200622 ;SP ;BAURU ;VILA CORALINA ;RUA ALAGOAS, N. 1047, Apto 61, 61, ;225.000,00;225.000,00;0.00;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416200622
 8787713088374 ;SP ;BAURU ;RESIDENCIAL PARQUE GRANJA CECILIA B ;RUA TENENTE JOSE LEITE SAMPAIO NETTO, N. 1153, Apto 402, . ;174.906,74;174.215,17;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713088374
 8444422658503 ;SP ;BAURU ;PARQUE JARAGUA ;RUA FRANCISCO DEOGRACIAS RECHE, N. SN, QUARTEIRAO 4 LOTE 3 B QUADRA 47 ;100.535,17;100.000,00;0.00;Casa, 0.00 de área total, 28.70 de área privativa, 125.00 de área do terreno,  1 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422658503
 8787712341599 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. SN, Apto 302, 3PAV BL09 ;146.026,13;145.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712341599
 8444419448366 ;SP ;BAURU ;JARDIM ELDORADO ;RUA ARGEMIRO SILVA SAMPAIO, N. 115, PARTE DO LT 2 QD U ;142.725,21;141.000,00;0.00;Casa, 0.00 de área total, 41.86 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419448366
 8444426227329 ;SP ;BAURU ;PARQUE JARAGUA ;RUA JESO CONTIJO DE MORAES, N. SN, QD13 ;124.626,17;123.000,00;0.00;Casa, 0.00 de área total, 28.71 de área privativa, 125.00 de área do terreno,  1 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426227329
 8787712890150 ;SP ;BAURU ;RESIDENCIAL PARQUE GRANJA CECILIA B ;RUA TENENTE JOSE LEITE SAMPAIO NETTO, N. 170, Apto 203, BLOCO 3 ;173.296,13;170.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712890150
 8444423779576 ;SP ;BAURU ;PARQUE PRIMAVERA ;RUA OSE MARQUES CUSTODIO, N. SN, QD02 ;107.696,84;105.000,00;0.00;Casa, 0.00 de área total, 24.01 de área privativa, 127.70 de área do terreno,  1 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423779576
 1444418933866 ;SP ;BAURU ;NUCLEO HABITACIONAL MARY DOTA ;RUA CLAUDINEI LOPES, N. 2 23, LT 39 QD 75 ;385.499,80;375.000,00;0.00;Casa, 0.00 de área total, 159.35 de área privativa, 200.00 de área do terreno,  3 qto(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418933866
 8787710644039 ;SP ;BAURU ;RESIDENCIAL PARQUE GRANJA CECILIA B ;RUA TENENTE JOSE LEITE SAMPAIO NETTO, N. 170, Apto 403, BL 01 ;180.838,06;175.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710644039
 8787703151340 ;SP ;BAURU ;PARQUE DAS NACOES ;AVENIDA JOSE VICENTE AIELLO, N. 13129, Apto 101, 1 PAV BL 34 ;198.426,08;191.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703151340
 8787703732610 ;SP ;BAURU ;JARDIM ALVORADA ;RUA OLAVO MOURA, N. 1020, Apto 302, 3 PAVBLC 01 VG N 252 ;167.690,84;160.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703732610
 8787702163167 ;SP ;BAURU ;JARDIM FERRAZ ;RUA CYRO WENCESLAU, N. 725, Apto 43, 4 PAV BLC D ;169.482,51;160.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702163167
 8787712960981 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. SN, Apto 401, BL 07 ;155.346,95;145.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712960981
 8787710131040 ;SP ;BAURU ;NUCLEO RESIDENCIAL P ;RUA DOS CAJAZEIROS, N. SN, Apto 302, BL 4 ;178.004,51;165.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710131040
 8555539675116 ;SP ;BAURU ;RESIDENCIAL TIVOLI ;AVENIDA JOSE VICENTE AIELLO, N. 13129, Apto 501, BL 08 ;170.568,84;158.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539675116
 8444424957125 ;SP ;BAURU ;JARDIM CORAL ;RUA PIRAGIBE DE CARVALHO, N. SN, QRT 1 LT 1A QD 3 ;125.213,98;112.000,00;0.00;Casa, 0.00 de área total, 55.00 de área privativa, 143.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424957125
 8444419537318 ;SP ;BAURU ;TANGARAS ;RUA FRANCISCO MANDALITI, N. SN, LTS 09, 10, 11, 12-A QD 39 ;118.931,45;106.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 126.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419537318
 8444424696470 ;SP ;BAURU ;PARQUE ALTOS DA BOA VISTA ;RUA ILLUZINA BENEDICTA DA CRUZ RIOS, N. 165, LOTE 5 QUADRA B ;137.785,75;120.000,00;0.00;Casa, 0.00 de área total, 34.00 de área privativa, 137.50 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424696470
 8555538311900 ;SP ;BAURU ;PQ SANTA CECILIA ;RUA BENEDITA CARDOSO MADUREIRA, N. 7125, Apto 104, BL 08 GARAGEM 234 ;141.279,00;122.652,79;0.00;Apartamento, 0.00 de área total, 40.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538311900
 8787708604955 ;SP ;BAURU ;PARQUE DAS NACOES ;AVENIDA JOSE VICENTE AIELLO, N. 13129, Apto 401, 4PAV BL29 ;170.766,93;147.150,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708604955
 8444426490437 ;SP ;BAURU ;PARQUE INDUSTRIAL MANCHESTER ;TRAVESSA AVELINO FARIA LOPES, N. 554, LOTE 13  QUADRA 94 ;117.290,44;98.000,00;0.00;Casa, 0.00 de área total, 29.39 de área privativa, 163.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426490437
 8444419652346 ;SP ;BAURU ;JARDIM MARILIA ;RUA ANTONIO DA GRACA LEITE, N. SN, LT 1 QD 12 ;152.236,00;127.000,00;0.00;Casa, 0.00 de área total, 76.35 de área privativa, 125.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419652346
 8444425451144 ;SP ;BAURU ;TANGARAS ;RUA  JOSE RODRIGUES CORDEIRO, N. SN, QRT 2 LT 1A QD 16 ;123.092,65;102.000,00;0.00;Casa, 0.00 de área total, 23.00 de área privativa, 159.83 de área do terreno,  1 qto(s), WC, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425451144
 8444420376691 ;SP ;BAURU ;PARQUE VAL DE PALMAS ;RUA NANCI ROCHA DA CUNHA, N. 273, LT 9 QD 26 LADO IMPAR ;130.323,31;107.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 138.00 de área do terreno,  1 qto(s), WC, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420376691
 8787712772573 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. 184, Apto 404, BL 09 ;155.236,49;127.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712772573
